NZ_CP132372.1	7
NZ_CP014438.1	7
NZ_LS483484.1	7
NZ_CP113029.1	7
NZ_CP157420.1	7
NZ_CP062409.1	7
NZ_CP068682.1	7
NZ_CP151127.1	7
NZ_CP035791.1	7
NZ_CP029082.1	7
NZ_CP015645.1	7
NZ_CP120044.1	7
NZ_CP038021.1	7
NZ_CP077855.1	7
NZ_CP118810.1	7
NZ_CP047833.1	7
NZ_CP010890.1	7
NZ_CP062331.1	7
NZ_CP022908.1	7
NZ_CP094743.1	7
NZ_CP088158.1	7
NZ_CP007176.1	7
NZ_CP062344.1	7
NZ_CP042348.1	7
NZ_CP017682.1	7
NZ_CP023391.1	7
NZ_CP134620.1	7
NZ_CP038461.1	7
NZ_CP028470.1	7
NZ_CP014409.1	7
NZ_CP130538.1	7
NZ_CP130518.1	7
NZ_CP033996.1	7
NZ_CP151115.1	7
NC_007793.1	7
NZ_CP157302.1	7
NZ_AP024736.1	7
NZ_AP019712.1	7
NZ_AP024732.1	7
NZ_LT992471.1	7
NZ_CP022902.1	7
NZ_CP102953.1	7
NZ_CP102959.1	7
NZ_CP042157.1	7
NZ_CP131655.1	7
NZ_CP080566.1	7
NZ_CP030137.1	7
NZ_LT992475.1	7
NZ_CP077919.1	7
NZ_LR134271.1	7
NZ_CP029087.1	7
NZ_CP119341.1	7
NZ_CP148079.1	7
NZ_CP077921.1	7
NZ_CP047922.1	7
NZ_CP065355.1	7
NZ_AP014653.1	7
NZ_CP014384.1	7
NZ_CP077868.1	7
NZ_CP101123.1	7
NZ_CP022892.1	7
NZ_CP120020.1	7
NZ_CP089165.1	7
NZ_CP131652.1	7
NZ_CP130551.1	7
NZ_CP060491.1	7
NC_022442.1	7
NZ_CP096532.1	7
NZ_CP014420.1	7
NZ_LT615218.1	7
NZ_CP062356.1	7
NZ_CP094760.1	7
NZ_CP053640.1	7
NZ_CP065199.1	7
NZ_CP121204.1	7
NZ_CP015447.2	7
NZ_CP061349.1	7
NZ_CP098255.1	7
NZ_CP092556.1	7
NZ_CP022893.1	7
NZ_CP123744.1	7
NZ_AP019545.1	7
NZ_CP126627.1	7
NZ_AP027134.1	7
NZ_CP159430.1	7
NZ_AP020313.1	7
NZ_CP155060.1	7
NZ_CP014435.1	7
NZ_CP151140.1	7
NZ_CP009423.1	7
NZ_CP043843.1	7
NZ_CP053353.1	7
NZ_CP138455.2	7
NZ_CP134071.1	7
NC_021554.1	7
NZ_CP102963.1	7
NZ_LR134090.1	7
NZ_CP041010.1	7
NZ_CP022906.1	7
NZ_CP093930.1	7
NZ_CP062378.1	7
NZ_CP090375.1	7
NZ_CP066492.1	7
NZ_CP014412.1	7
NZ_CP062322.1	7
NZ_CP120033.1	7
NZ_CP042346.1	7
NZ_CP017680.1	7
NZ_CP031670.1	7
NZ_CP072116.1	7
NZ_CP123740.1	7
NZ_CP042107.1	7
NZ_CP047021.1	7
NZ_CP151129.1	7
NZ_CP159797.1	7
NZ_CP022897.1	7
NZ_CP113052.1	7
NZ_LR822061.1	7
NZ_CP077936.1	7
NZ_CP151138.1	7
NZ_CP033977.1	7
NZ_CP130526.1	7
NZ_CP102977.1	7
NZ_CP027788.1	7
NZ_CP016398.1	7
NZ_LR027877.1	7
NZ_CP041037.1	7
NZ_CP069470.1	7
NZ_CP069799.1	7
NZ_CP138869.1	7
NZ_CP047783.1	7
NZ_AP014652.1	7
NZ_CP062398.1	7
NZ_CP020957.1	7
NZ_CP134803.1	7
NZ_CP125901.1	7
NZ_CP047802.1	7
NZ_CP047822.1	7
NZ_CP097115.1	7
NZ_CP014423.1	7
NZ_CP077888.1	7
NZ_CP120067.1	7
NZ_CP007690.1	7
NZ_CP132024.1	7
NZ_LR134087.1	7
NC_007622.1	7
NZ_CP014397.1	7
NZ_CP147694.1	7
NZ_CP089159.1	7
NZ_CP040232.1	7
NZ_CP047852.1	7
NZ_CP039160.1	7
NZ_CP013957.1	7
NZ_CP047778.1	7
NZ_LT992466.1	7
NZ_CP120132.1	7
NZ_CP123739.1	7
NZ_CP022905.1	7
NZ_LT992460.1	7
NZ_CP077924.1	7
NZ_CP066488.1	7
NZ_CP138866.1	7
NZ_CP014387.1	7
NZ_CP090879.1	7
NZ_CP138889.1	7
NZ_CP047780.1	7
NZ_CP062370.1	7
NZ_CP062380.1	7
NZ_CP059155.1	7
NZ_CP038819.1	7
NZ_CP026066.1	7
NZ_CP120152.1	7
NZ_LR130509.1	7
NZ_CP146213.1	7
NZ_CP014415.1	7
NZ_CP093935.1	7
NZ_CP022717.1	7
NC_002951.2	7
NZ_CP007676.1	7
NZ_CP102962.1	7
NZ_AP020320.1	7
NZ_CP155062.1	7
NZ_CP120001.1	7
NZ_CP051191.1	7
NZ_CP126629.1	7
NZ_CP096522.1	7
NZ_CP068143.1	7
NZ_CP047820.1	7
NZ_CP029032.1	7
NZ_AP027135.1	7
NZ_CP157304.1	7
NZ_CP104559.1	7
NZ_CP080553.1	7
NZ_CP123745.1	7
NZ_CP098257.1	7
NZ_AP017320.1	7
NZ_CP047863.1	7
NZ_CP091523.1	7
NZ_CP012011.1	7
NZ_CP077889.1	7
NZ_CP014376.1	7
NZ_CP020959.1	7
NZ_CP132029.1	7
NZ_CP029474.1	7
NZ_CP129360.1	7
NZ_CP120121.1	7
NZ_CP125899.1	7
NZ_CP130547.1	7
NZ_CP053639.1	7
NZ_CP091066.1	7
NZ_CP014392.1	7
NZ_CP039448.1	7
NZ_CP092052.1	7
NZ_LR134351.1	7
NZ_CP062421.1	7
NZ_CP029671.1	7
NZ_CP062399.1	7
NZ_CP077894.1	7
NZ_CP115887.1	7
NZ_CP158131.1	7
NZ_CP091412.1	7
NZ_CP148076.1	7
NZ_CP033112.1	7
NZ_CP080550.1	7
NZ_CP077911.1	7
NZ_CP120108.1	7
NZ_CP034008.1	7
NZ_CP101314.1	7
NZ_CP020467.1	7
NZ_CP113016.1	7
NZ_CP094747.1	7
NZ_CP083728.1	7
NZ_CP130522.1	7
NZ_CP065857.1	7
NZ_CP130517.1	7
NZ_CP130540.1	7
NZ_CP062403.1	7
NZ_CP088157.1	7
NZ_CP150893.1	7
NZ_CP062346.1	7
NZ_CP026072.1	7
NZ_CP047865.1	7
NZ_CP047813.1	7
NZ_CP132368.1	7
NZ_CP156986.1	7
NZ_CP062329.1	7
NZ_CP094745.1	7
NZ_CP085320.1	7
NZ_CP029664.1	7
NZ_CP097114.1	7
NZ_CP120041.1	7
NZ_CP120182.1	7
NZ_CP038268.1	7
NZ_CP077856.1	7
NZ_CP094778.1	7
NZ_CP026067.1	7
NZ_CP013137.1	7
NZ_CP031265.1	7
NZ_CP062410.1	7
NZ_CP021905.1	7
NZ_CP113032.1	7
NZ_CP113047.1	7
NZ_CP160409.1	7
NZ_CP033987.1	7
NZ_CP118835.1	7
NZ_CP022903.1	7
NZ_CP022607.1	7
NZ_CP092542.1	7
NZ_CP029030.1	7
NZ_CP150739.1	7
NZ_CP032481.1	7
NZ_CP120079.1	7
NZ_CP130531.1	7
NZ_CP138878.1	7
NZ_CP014381.1	7
NZ_CP096530.1	7
NZ_CP019563.1	7
NZ_CP070983.1	7
NZ_CP058615.1	7
NZ_LR130518.1	7
NZ_CP062393.1	7
NZ_CP020020.1	7
NZ_CP073012.1	7
NZ_CP062358.1	7
NZ_CP012012.1	7
NZ_CP097571.1	7
NZ_CP059180.1	7
NZ_CP047779.1	7
NZ_CP047861.1	7
NZ_CP120174.1	7
NZ_CP120141.1	7
NZ_CP010300.1	7
NZ_CP065353.1	7
NZ_CP077869.1	7
NZ_CP029673.1	7
NZ_CP120017.1	7
NZ_CP047924.1	7
NZ_CP022896.1	7
NZ_CP010526.1	7
NZ_CP119344.1	7
NZ_CP025395.1	7
NZ_CP033114.1	7
NZ_CP094768.1	7
NZ_CP102952.1	7
NZ_CP010298.1	7
NZ_LT992464.1	7
NZ_CP090877.1	7
NZ_AP024734.1	7
NZ_CP020354.1	7
NZ_CP120134.1	7
NZ_CP050690.1	7
NZ_CP029680.1	7
NZ_CP012972.1	7
NZ_LT992435.1	7
NZ_CP120093.1	7
NZ_CP062386.1	7
NZ_CP020713.1	7
NZ_CP154861.1	7
NZ_CP040560.1	7
NZ_CP030326.1	7
NC_022604.1	7
NZ_CP026964.1	7
NZ_LT992474.1	7
NZ_CP130507.1	7
NZ_CP077926.1	7
NZ_CP094853.1	7
NZ_CP035369.1	7
NZ_CP117230.1	7
NZ_LT992458.1	7
NZ_CP077933.1	7
NZ_CP132036.1	7
NZ_CP154863.1	7
NZ_CP047799.1	7
NZ_CP047805.1	7
NZ_CP123746.1	7
NZ_CP115478.1	7
NZ_CP080548.1	7
NZ_CP150744.1	7
NZ_CP071104.1	7
NZ_CP129352.1	7
NZ_CP006630.1	7
NZ_CP120115.1	7
NZ_CP062318.1	7
NC_009782.1	7
NZ_CP077757.1	7
NZ_AP024723.1	7
NZ_CP147872.1	7
NC_017342.1	7
NZ_CP102955.1	7
NZ_CP090876.1	7
NZ_CP053183.1	7
NZ_CP012119.2	7
NZ_CP157769.1	7
NZ_CP062400.1	7
NZ_CP045435.1	7
NZ_CP123852.1	7
NZ_CP094797.1	7
NZ_CP096272.1	7
NZ_CP014432.1	7
NZ_CP029657.1	7
NZ_LR134091.1	7
NZ_CP118808.1	7
NZ_AP020318.1	7
NZ_CP038269.1	7
NZ_LR130511.1	7
NZ_CP020619.1	7
NZ_CP080560.1	7
NZ_CP018629.1	7
NZ_CP014368.1	7
NZ_CP022291.1	7
NZ_CP120177.1	7
NZ_CP134533.1	7
NZ_CP117203.1	7
NZ_CP077880.1	7
NZ_LT996891.1	7
NZ_CP022910.1	7
NZ_CP020019.1	7
NZ_LR027874.1	7
NZ_CP077859.1	7
NZ_CP012018.1	7
NC_013450.1	7
NZ_CP010295.1	7
NZ_LR822060.1	7
NZ_CP047854.1	7
NZ_LS483324.1	7
NZ_LS483302.1	7
NZ_CP099506.1	7
NZ_LS483319.1	7
NZ_CP076823.1	7
NZ_CP144270.1	7
NZ_CP075562.1	7
NZ_CP125862.1	7
NZ_CP021178.1	7
NZ_CP077738.1	7
NZ_CP139025.1	7
NZ_CP062413.1	7
NZ_CP060278.1	7
NZ_CP150737.1	7
NZ_CP080556.1	7
NZ_CP076105.1	7
NZ_CP102967.1	7
NZ_AP024311.1	7
NC_017347.1	7
NZ_CP139868.1	7
NZ_CP062350.1	7
NZ_CP077853.1	7
NC_021670.1	7
NZ_CP120050.1	7
NZ_CP012970.1	7
NZ_CP029655.1	7
NZ_CP134801.1	7
NZ_CP062336.1	7
NZ_CP131668.1	7
NZ_CP118860.1	7
NZ_CP013959.1	7
NZ_CP047800.1	7
NC_020564.1	7
NZ_CP047807.1	7
NZ_CP007672.1	7
NZ_CP132362.1	7
NZ_CP012015.1	7
NC_022113.1	7
NZ_CP130509.1	7
NZ_CP130543.1	7
NZ_CP094663.1	7
NZ_CP138568.1	7
NZ_CP119113.1	7
NZ_CP125897.1	7
NZ_CP119571.1	7
NZ_CP016858.1	7
NZ_CP156697.1	7
NZ_CP035101.1	7
NZ_CP120118.1	7
NZ_CP138566.1	7
NZ_CP131659.1	7
NZ_CP007659.1	7
NZ_CP080562.1	7
NZ_CP094799.1	7
NZ_CP020656.1	7
NZ_CP077916.1	7
NZ_CP113007.1	7
NZ_CP062407.1	7
NZ_CP022895.1	7
NZ_CP094791.1	7
NZ_CP115473.1	7
NZ_CP146215.1	7
NZ_CP089156.1	7
NZ_CP120025.1	7
NZ_CP029663.1	7
NZ_CP040665.1	7
NZ_CP077865.1	7
NZ_CP019574.1	7
NZ_CP047792.1	7
NZ_CP047803.1	7
NZ_CP042650.1	7
NZ_CP062364.1	7
NZ_CP026961.1	7
NZ_CP033865.1	7
NZ_CP014371.1	7
NZ_CP062414.1	7
NZ_CP128389.1	7
NZ_AP024742.1	7
NZ_CP094857.1	7
NZ_CP028163.1	7
NZ_CP017684.1	7
NZ_CP013218.1	7
NZ_CP076660.1	7
NZ_CP119338.1	7
NZ_CP099497.1	7
NZ_CP034005.1	7
NZ_CP081354.1	7
NZ_LR027876.1	7
NZ_CP080770.1	7
NZ_LT992463.1	7
NZ_LN626917.1	7
NZ_AP020322.1	7
NZ_CP099502.1	7
NZ_CP120009.1	7
NZ_CP080249.1	7
NZ_CP020960.1	7
NZ_CP150735.1	7
NZ_CP029653.1	7
NZ_CP029172.1	7
NZ_CP012976.1	7
NZ_CP102970.1	7
NZ_CP128387.1	7
NZ_LT992470.1	7
NZ_LT992473.1	7
NZ_CP082813.1	7
NC_017340.1	7
NZ_CP070991.1	7
NZ_CP026957.1	7
NZ_CP076839.1	7
NZ_CP113044.1	7
NZ_CP047791.1	7
NZ_CP138666.1	7
NZ_CP113037.1	7
NZ_CP077898.1	7
NZ_CP028468.1	7
NZ_LT992462.1	7
NZ_CP010296.1	7
NZ_CP131661.1	7
NZ_CP109933.1	7
NZ_CP133660.1	7
NZ_CP062402.1	7
NZ_CP034102.1	7
NZ_CP047867.1	7
NZ_CP092825.1	7
NZ_CP043389.1	7
NZ_CP127021.1	7
NZ_CP130541.1	7
NZ_CP131670.1	7
NZ_CP035671.1	7
NZ_CP012756.1	7
NZ_CP053101.1	7
NZ_AP025693.1	7
NZ_AP024728.1	7
NZ_CP102957.1	7
NZ_OX344719.1	7
NZ_CP125867.1	7
NZ_CP014362.1	7
NZ_CP123749.1	7
NZ_CP120162.1	7
NZ_CP047830.1	7
NZ_AP017377.1	7
NZ_CP024998.1	7
NZ_CP077931.1	7
NZ_CP130503.1	7
NZ_CP151118.1	7
NZ_CP096526.1	7
NZ_CP152310.1	7
NZ_CP135966.1	7
NZ_AP018922.1	7
NZ_CP019594.2	7
NZ_CP120143.1	7
NZ_CP047796.1	7
NZ_CP120090.1	7
NZ_CP019945.1	7
NZ_CP157306.1	7
NZ_CP047777.1	7
NZ_CP062360.1	7
NZ_CP013616.1	7
NZ_CP147831.1	7
NZ_CP062439.1	7
NZ_CP062390.1	7
NZ_CP157773.1	7
NZ_CP064389.1	7
NZ_CP123743.1	7
NZ_CP092565.1	7
NZ_CP026958.1	7
NZ_CP099508.1	7
NZ_CP012978.1	7
NZ_CP018766.1	7
NZ_CP029652.1	7
NZ_AP024511.1	7
NZ_CP160003.1	7
NZ_CP047839.1	7
NZ_CP007674.1	7
NZ_CP047788.1	7
NZ_CP119109.1	7
NZ_CP148992.1	7
NC_017337.1	7
NZ_CP093933.1	7
NZ_CP062382.1	7
NZ_CP031130.1	7
NZ_CP062368.1	7
NZ_CP113105.1	7
NZ_CP062416.1	7
NZ_CP138892.1	7
NZ_CP013621.1	7
NC_020532.1	7
NZ_CP020741.1	7
NC_020533.1	7
NZ_CP047321.1	7
NZ_CP047797.1	7
NZ_CP071594.1	7
NZ_CP089157.1	7
NZ_CP077861.1	7
NZ_CP019593.2	7
NZ_CP083671.1	7
NZ_AP019543.1	7
NZ_CP150657.1	7
NZ_CP062405.1	7
NZ_CP113015.1	7
NZ_CP073065.1	7
NZ_CP026063.1	7
NZ_CP094787.1	7
NZ_CP095112.1	7
NZ_CP084107.1	7
NZ_CP134617.1	7
NZ_CP047793.1	7
NZ_CP130524.1	7
NZ_CP151113.1	7
NZ_CP092552.1	7
NZ_CP031661.1	7
NZ_AP028992.1	7
NZ_CP157310.1	7
NZ_CP062312.1	7
NZ_CP138662.1	7
NZ_CP149807.1	7
NZ_CP132361.1	7
NZ_CP152420.1	7
NZ_OY725974.1	7
NC_020566.1	7
NZ_CP077893.1	7
NC_020536.1	7
NZ_CP038270.1	7
NZ_CP062467.1	7
NZ_LS483301.1	7
NZ_LR133917.1	7
NZ_CP038183.1	7
NZ_CP091875.2	7
NZ_CP130545.1	7
NZ_CP130512.1	7
NZ_CP091876.2	7
NZ_CP092055.1	7
NZ_CP026070.1	7
NZ_CP149805.1	7
NZ_CP132031.1	7
NZ_CP047811.1	7
NZ_CP019590.1	7
NZ_CP047798.1	7
NZ_LT992434.1	7
NZ_CP062340.1	7
NZ_CP138661.1	7
NZ_CP062408.1	7
NZ_CP007657.1	7
NZ_CP047847.1	7
NZ_CP077915.1	7
NZ_CP113051.1	7
NZ_CP094750.1	7
NZ_CP094923.1	7
NZ_CP120201.1	7
NZ_AP028993.1	7
NZ_CP104020.1	7
NZ_CP152409.1	7
NZ_CP062314.1	7
NZ_CP023390.1	7
NZ_CP034259.1	7
NZ_CP012979.1	7
NZ_CP026962.1	7
NZ_CP125895.1	7
NZ_CP092475.1	7
NZ_CP102974.1	7
NZ_CP150727.1	7
NZ_CP022290.1	7
NZ_CP029675.1	7
NZ_CP136528.1	7
NZ_CP055225.1	7
NZ_CP087593.1	7
NZ_CP053356.1	7
NZ_CP125903.1	7
NZ_CP013955.1	7
NZ_CP047794.1	7
NZ_CP043386.1	7
NZ_CP094927.1	7
NC_002953.3	7
NZ_CP102945.1	7
NZ_CP047646.1	7
NZ_CP117238.1	7
NZ_CP029667.1	7
NZ_CP084878.1	7
NZ_CP077854.1	7
NZ_LS483311.1	7
NZ_CP026064.1	7
NZ_CP120070.1	7
NZ_CP120057.1	7
NZ_LT992467.1	7
NZ_CP047790.1	7
NZ_CP047809.1	7
NZ_AP019306.1	7
NZ_CP034441.1	7
NZ_CP098253.1	7
NZ_CP092558.1	7
NZ_CP160002.1	7
NZ_CP123750.1	7
NZ_CP029751.1	7
NZ_CP102960.1	7
NZ_CP045866.1	7
NZ_CP031886.1	7
NC_020537.1	7
NZ_CP013231.1	7
NZ_CP150743.1	7
NZ_CP030323.1	7
NZ_CP062376.1	7
NZ_CP013619.1	7
NZ_CP047845.1	7
NZ_CP150888.1	7
NZ_CP138862.1	7
NZ_AP017891.1	7
NZ_CP125861.1	7
NZ_CP118044.1	7
NC_002758.2	7
NZ_CP096539.1	7
NZ_AP020324.1	7
NZ_CP077867.1	7
NZ_CP043302.1	7
NZ_CP090873.1	7
NZ_CP026071.1	7
NZ_AP024318.1	7
NZ_CP053185.1	7
NZ_CP017094.1	7
NZ_CP047841.1	7
NZ_CP029166.1	7
NZ_CP018768.1	7
NZ_CP029678.1	7
NZ_CP051165.1	7
NZ_CP119340.1	7
NZ_CP015173.1	7
NZ_CP101124.1	7
NZ_CP065354.1	7
NZ_CP031667.1	7
NZ_CP019591.2	7
NZ_CP120011.1	7
NZ_CP089162.1	7
NZ_CP138875.1	7
NZ_CP043392.1	7
NZ_CP013953.1	7
NZ_CP047849.1	7
NZ_CP064365.1	7
NZ_CP028165.1	7
NZ_CP090407.1	7
NZ_CP042043.1	7
NZ_CP031890.1	7
NZ_CP030136.1	7
NZ_CP031131.1	7
NZ_CP062354.1	7
NZ_CP130550.1	7
NZ_CP152120.1	7
NZ_CP146210.1	7
NZ_CP028189.1	7
NZ_CP150731.1	7
NZ_CP138667.1	7
NZ_CP134532.1	7
NZ_CP047785.1	7
NZ_CP007499.1	7
NZ_CP062471.1	7
NZ_LN854556.1	7
NZ_CP092544.1	7
NZ_CP130528.1	7
NZ_AP019305.1	7
NZ_CP047795.1	7
NZ_CP035003.1	7
NZ_CP094782.1	7
NZ_CP029649.1	7
NZ_CP113027.1	7
NZ_CP062412.1	7
NZ_CP026080.1	7
NZ_CP077908.1	7
NZ_CP123853.1	7
NZ_CP062324.1	7
NZ_CP077917.1	7
NZ_CP044106.1	7
NZ_CP120036.1	7
NZ_CP047817.1	7
NZ_CP047843.1	7
NZ_CP077858.1	7
NZ_CP014064.2	7
NZ_CP077885.1	7
NZ_CP130537.1	7
NZ_CP130515.1	7
NZ_CP094801.1	7
NZ_AP018923.1	7
NZ_CP062419.1	7
NZ_LT996890.1	7
NC_018608.1	7
NZ_CP130549.1	7
NZ_CP017090.1	7
NZ_CP096528.1	7
NZ_AP018349.1	7
NZ_LR134193.1	7
NZ_CP103860.1	7
NZ_CP029031.1	7
NZ_CP133442.1	7
NZ_CP028190.1	7
NZ_CP077870.1	7
NZ_CP089161.1	7
NZ_CP120014.1	7
NZ_CP031888.1	7
NZ_CP155063.1	7
NZ_CP026079.1	7
NZ_CP083434.1	7
NZ_CP047801.1	7
NZ_CP094770.1	7
NZ_CP047786.1	7
NZ_CP016861.1	7
NZ_CP026069.1	7
NZ_CP138363.1	7
NZ_CP034014.1	7
NZ_CP010998.1	7
NC_010079.1	7
NZ_CP098727.1	7
NZ_CP094800.1	7
NZ_CP058613.1	7
NZ_AP017922.1	7
NZ_CP138886.1	7
NZ_CP130516.1	7
NZ_CP130536.1	7
NZ_CP138864.1	7
NZ_CP120038.1	7
NZ_CP150729.1	7
NZ_CP120125.1	7
NZ_CP077857.1	7
NZ_CP129357.1	7
NZ_CP062326.1	7
NC_022443.1	7
NZ_CP017115.1	7
NZ_CP158481.1	7
NZ_CP085318.1	7
NC_020529.1	7
NC_002952.2	7
NZ_CP099495.1	7
NZ_CP025495.1	7
NZ_CP152314.1	7
NZ_CP047782.1	7
NZ_CP149937.1	7
NZ_CP157303.1	7
NZ_CP062411.1	7
NZ_CP113018.1	7
NC_003923.1	7
NZ_CP026074.1	7
NZ_CP051482.1	7
NZ_CP092547.1	7
NZ_CP012692.1	7
NZ_CP130529.1	7
NZ_CP103850.1	7
NZ_CP029669.1	7
NZ_CP038460.1	7
NZ_CP138670.1	7
NZ_CP035005.1	7
NZ_CP018205.1	7
NZ_CP117242.1	7
NZ_CP062348.1	7
NZ_CP125863.1	7
NZ_CP007539.2	7
NZ_CP120167.1	7
NZ_CP017091.1	7
NZ_CP120096.1	7
NZ_LT992436.1	7
NZ_CP131663.1	7
NZ_CP065515.1	7
NZ_CP007454.1	7
NZ_CP100428.1	7
NZ_CP132371.1	7
NZ_LT992472.1	7
NZ_LS483317.1	7
NZ_CP062395.1	7
NZ_CP147506.1	7
NZ_CP032051.1	7
NZ_AP025176.1	7
NZ_CP051484.1	7
NZ_CP048643.1	7
NZ_CP102975.1	7
NZ_LR130513.1	7
NZ_CP016863.1	7
NZ_LT992461.1	7
NZ_CP094926.1	7
NC_009487.1	7
NZ_CP071100.1	7
NZ_CP094924.1	7
NZ_LT992465.1	7
NZ_CP094443.1	7
NZ_CP033990.1	7
NZ_CP138663.1	7
NZ_CP113049.1	7
NZ_CP116909.1	7
NZ_CP156695.1	7
NZ_CP094795.1	7
NZ_CP026068.1	7
NZ_CP115476.1	7
NZ_CP039162.1	7
NZ_CP053075.1	7
NZ_CP077923.1	7
NZ_CP010402.1	7
NZ_CP157301.1	7
NZ_CP090870.1	7
NZ_LT992477.1	7
NC_017331.1	7
NZ_CP150742.1	7
NZ_CP138873.1	7
NC_020568.1	7
NZ_CP040233.2	7
NZ_CP083259.1	7
NZ_CP123738.1	7
NZ_CP150733.1	7
NZ_CP047789.1	7
NZ_CP077872.1	7
NZ_CP151815.2	7
NZ_CP047856.1	7
NZ_CP011685.1	7
NZ_AP020311.1	7
NZ_CP062372.1	7
NZ_CP039156.1	7
NZ_CP045468.1	7
NZ_CP016856.1	7
NZ_CP077852.1	7
NZ_LT671859.1	7
NZ_CP156175.1	7
NZ_CP047787.1	7
NZ_CP092540.1	7
